target,length_text,length_title,text_title_length_relation,num_unique_words,avg_word_length,punctuation_count,exclamation_count,question_count,num_uppercase_words,title_word_overlap_ratio,contains_hyperlink,avg_len_4plus,avg_len_sentences,number_word,num_sentences,vocabulary_richness,most_used_word,readablility_text,smog,difficalt_word
0,449,77,5.8311688311688314,60.0,5.28169014084507,9.0,1.0,0.0,1.0,0.3,0.0,6.844444444444444,17.75,71.0,4.0,0.8450704225352113,4.0,48.21593309859159,14.554592549557764,13.0
0,1133,84,13.488095238095237,143.0,4.62,39.0,2.0,1.0,2.0,0.9166666666666666,0.0,6.344827586206897,19.9,200.0,10.0,0.715,8.0,65.62951048951051,11.022393298168332,32.0
0,2160,145,14.89655172413793,232.0,4.7789757412398925,62.0,2.0,2.0,7.0,0.5909090909090909,0.0,6.36036036036036,24.8,371.0,18.0,0.6253369272237197,19.0,55.48022087451335,12.457975602129121,69.0
0,122,90,1.3555555555555556,18.0,5.666666666666667,2.0,2.0,0.0,8.0,0.07692307692307693,0.0,7.166666666666667,18.0,18.0,2.0,1.0,2.0,47.30000000000004,12.161744961471694,5.0
1,2556,87,29.379310344827587,219.0,5.625974025974026,51.0,0.0,0.0,6.0,0.6363636363636364,0.0,7.370517928286852,29.615384615384617,385.0,13.0,0.5688311688311688,23.0,18.113261699136416,18.076589704346294,97.0
1,2650,60,44.166666666666664,260.0,5.575682382133995,70.0,0.0,0.0,4.0,0.8571428571428571,0.0,6.9125874125874125,16.24,403.0,22.0,0.6451612903225806,19.0,33.357238805970155,15.215562675241255,107.0
0,109,73,1.4931506849315068,20.0,4.190476190476191,2.0,0.0,0.0,1.0,0.23076923076923078,0.0,4.733333333333333,21.0,21.0,1.0,0.9523809523809523,2.0,76.74857142857144,8.841846274778883,3.0
0,4423,101,43.79207920792079,437.0,4.726918075422627,79.0,3.0,0.0,9.0,0.6,0.0,6.246808510638298,20.5,769.0,30.0,0.5682704811443433,32.0,56.78591144009869,12.723304580811352,153.0
1,2945,63,46.74603174603175,288.0,5.3469827586206895,80.0,0.0,0.0,4.0,0.6666666666666666,0.0,6.758730158730159,21.227272727272727,464.0,19.0,0.6206896551724138,24.0,35.29473342447028,15.970245054697788,119.0
0,4917,98,50.173469387755105,416.0,5.48871181938911,232.0,2.0,12.0,24.0,0.6875,1.0,7.217391304347826,14.826923076923077,753.0,46.0,0.5524568393094289,28.0,54.670577777777794,11.39304232662461,149.0
0,3105,84,36.964285714285715,319.0,4.951830443159923,79.0,0.0,3.0,2.0,0.6923076923076923,0.0,6.550769230769231,23.130434782608695,519.0,12.0,0.6146435452793835,20.0,51.12082543352602,13.348371206891418,118.0
1,1890,59,32.03389830508475,198.0,5.05448717948718,38.0,0.0,0.0,4.0,0.8181818181818182,0.0,6.54228855721393,22.285714285714285,312.0,14.0,0.6346153846153846,27.0,39.84184083601289,14.656154480655498,81.0
0,2302,90,25.57777777777778,231.0,4.822335025380711,57.0,0.0,1.0,5.0,0.9285714285714286,1.0,6.382352941176471,13.633333333333333,394.0,15.0,0.5862944162436549,25.0,57.46285648361791,12.324508414480071,74.0
0,2869,96,29.885416666666668,302.0,4.728915662650603,70.0,2.0,9.0,11.0,0.5882352941176471,0.0,6.51418439716312,31.375,498.0,21.0,0.606425702811245,33.0,55.558345985000926,12.872792785125622,94.0
1,2362,59,40.03389830508475,229.0,5.211081794195251,39.0,0.0,0.0,3.0,0.75,0.0,6.515151515151516,20.0,379.0,18.0,0.604221635883905,19.0,45.77320586501625,13.64565750075407,87.0
0,1600,69,23.18840579710145,170.0,4.656028368794326,28.0,0.0,0.0,12.0,0.36363636363636365,0.0,6.160714285714286,25.727272727272727,282.0,10.0,0.6028368794326241,20.0,48.81409090909091,14.554592549557764,59.0
0,2164,85,25.458823529411763,221.0,4.460759493670886,50.0,2.0,0.0,5.0,0.7857142857142857,0.0,5.922413793103448,17.304347826086957,395.0,21.0,0.5594936708860759,16.0,68.17917446340122,10.940254816364696,61.0
0,4815,207,23.26086956521739,383.0,5.563611491108071,176.0,4.0,1.0,19.0,0.6296296296296297,1.0,7.368869936034115,16.77777777777778,731.0,23.0,0.5239398084815321,29.0,54.13833495776478,12.579926864409941,131.0
0,2333,88,26.511363636363637,240.0,4.908629441624366,33.0,0.0,0.0,1.0,0.6923076923076923,0.0,6.54320987654321,20.15,394.0,10.0,0.6091370558375635,14.0,53.85513549618324,13.187427743715652,85.0
1,1760,67,26.26865671641791,190.0,5.186619718309859,57.0,0.0,0.0,6.0,0.8888888888888888,0.0,6.683060109289618,19.066666666666666,284.0,13.0,0.6690140845070423,27.0,43.04170426746401,14.44419872828201,78.0
1,5850,64,91.40625,479.0,5.47427293064877,118.0,0.0,0.0,5.0,0.7,0.0,7.06218487394958,23.57894736842105,894.0,34.0,0.5357941834451901,38.0,29.407638224348773,16.39785172608264,218.0
0,8,83,0.0963855421686747,2.0,3.5,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,-6.694999999999993,8.841846274778883,2.0
0,1821,70,26.014285714285716,195.0,4.9183006535947715,43.0,1.0,4.0,8.0,0.6153846153846154,0.0,6.707182320441989,22.357142857142858,306.0,9.0,0.6372549019607843,27.0,54.200294117647076,12.827911418992354,74.0
0,2909,100,29.09,290.0,5.13135593220339,167.0,7.0,7.0,11.0,0.6666666666666666,0.0,7.307407407407408,15.741935483870968,472.0,21.0,0.614406779661017,20.0,53.03167290181409,11.955425688602833,106.0
0,2146,74,29.0,226.0,4.658730158730159,51.0,0.0,0.0,7.0,0.45454545454545453,0.0,6.266666666666667,21.166666666666668,378.0,15.0,0.5978835978835979,19.0,51.619626878868274,13.133204557630332,70.0
1,3274,84,38.976190476190474,300.0,5.065176908752328,66.0,0.0,0.0,5.0,0.75,0.0,6.46067415730337,19.178571428571427,537.0,26.0,0.5586592178770949,21.0,49.24594881398252,13.383793397009324,115.0
0,3785,89,42.52808988764045,340.0,5.250830564784053,64.0,2.0,1.0,10.0,0.6,0.0,6.801546391752577,21.103448275862068,602.0,22.0,0.5647840531561462,51.0,43.26599667774087,14.305641273022982,160.0
1,4412,59,74.77966101694915,376.0,5.180925666199158,113.0,0.0,0.0,8.0,0.9,0.0,6.709327548806941,17.609756097560975,713.0,32.0,0.5273492286115007,33.0,45.112766853932584,13.720815070044132,146.0
1,2733,72,37.958333333333336,243.0,5.319444444444445,69.0,0.0,0.0,9.0,0.7272727272727273,0.0,6.688356164383562,24.11111111111111,432.0,16.0,0.5625,21.0,37.81174150402623,15.444088786983503,100.0
0,1090,72,15.13888888888889,143.0,4.587628865979381,29.0,0.0,2.0,7.0,0.5833333333333334,0.0,5.8,17.818181818181817,194.0,11.0,0.7371134020618557,15.0,73.11964776632304,9.075114841892004,28.0
1,4600,69,66.66666666666667,394.0,4.9375,84.0,0.0,0.0,10.0,0.7,0.0,6.510504201680672,19.175,768.0,40.0,0.5130208333333334,31.0,45.68653485808764,13.490254363141304,169.0
1,1498,68,22.029411764705884,161.0,5.2259414225941425,37.0,2.0,0.0,4.0,0.7272727272727273,0.0,6.770700636942675,15.0625,239.0,16.0,0.6736401673640168,13.0,37.94363924050634,13.140968706690074,72.0
0,1782,92,19.369565217391305,199.0,4.6571428571428575,30.0,0.0,0.0,1.0,0.5294117647058824,0.0,6.256830601092896,26.5,315.0,9.0,0.6317460317460317,16.0,52.61982142857147,13.81666964889586,59.0
0,1818,56,32.464285714285715,185.0,5.462633451957295,63.0,2.0,0.0,8.0,0.75,0.0,6.642156862745098,13.181818181818182,281.0,15.0,0.6583629893238434,20.0,45.27299624357457,12.554650470220118,75.0
1,648,68,9.529411764705882,76.0,5.0,19.0,0.0,0.0,5.0,0.8888888888888888,0.0,6.705882352941177,13.75,108.0,6.0,0.7037037037037037,9.0,50.369680685358276,12.457975602129121,32.0
1,1145,46,24.891304347826086,133.0,5.432584269662922,43.0,0.0,0.0,6.0,0.5714285714285714,0.0,6.8429752066115705,12.2,178.0,10.0,0.7471910112359551,12.0,39.74407627118646,13.662883650711645,55.0
1,430,66,6.515151515151516,53.0,5.615384615384615,9.0,0.0,0.0,1.0,0.6363636363636364,0.0,6.8478260869565215,32.5,65.0,2.0,0.8153846153846154,5.0,27.62687500000004,15.903189008614273,23.0
0,2945,92,32.01086956521739,289.0,5.002049180327869,53.0,0.0,1.0,3.0,0.8461538461538461,0.0,6.559210526315789,19.84,488.0,17.0,0.5922131147540983,23.0,52.6676918032787,13.023866798666859,107.0
0,1384,84,16.476190476190474,176.0,5.110619469026549,26.0,0.0,0.0,9.0,0.46153846153846156,0.0,6.378205128205129,20.90909090909091,226.0,7.0,0.7787610619469026,7.0,47.85127514078843,14.158211354625415,60.0
1,1750,47,37.234042553191486,169.0,5.273381294964029,26.0,0.0,0.0,1.0,0.6666666666666666,0.0,6.871508379888268,23.166666666666668,278.0,12.0,0.6079136690647482,15.0,32.56400000000002,16.35954948731386,72.0
0,2632,70,37.6,279.0,4.885906040268456,63.0,0.0,1.0,4.0,0.4,0.0,6.265734265734266,15.066666666666666,447.0,26.0,0.6241610738255033,27.0,56.4123191648024,12.650343791298138,94.0
0,2446,78,31.358974358974358,234.0,5.0721393034825875,47.0,0.0,0.0,4.0,0.75,0.0,6.586872586872587,16.24,402.0,21.0,0.582089552238806,29.0,47.578520365752325,13.780255336394262,85.0
1,4069,63,64.58730158730158,388.0,5.085714285714285,81.0,0.0,0.0,9.0,0.8181818181818182,0.0,6.603729603729604,20.151515151515152,665.0,32.0,0.5834586466165413,23.0,40.92045454545459,14.683698258229963,138.0
1,3070,45,68.22222222222223,283.0,4.7908745247148286,75.0,0.0,0.0,23.0,1.0,0.0,6.469453376205788,15.228571428571428,526.0,27.0,0.5380228136882129,44.0,51.61996317541255,13.08475824599816,113.0
1,2231,66,33.803030303030305,219.0,5.054347826086956,54.0,0.0,0.0,2.0,0.8,0.0,6.587982832618025,19.57894736842105,368.0,15.0,0.595108695652174,26.0,48.75172191946717,13.295006501635747,83.0
0,2726,122,22.34426229508197,255.0,4.9540481400437635,51.0,2.0,1.0,11.0,0.7142857142857143,0.0,6.818181818181818,22.238095238095237,457.0,13.0,0.5579868708971554,35.0,43.19911996955571,14.175741079098877,108.0
0,2069,92,22.48913043478261,219.0,4.959654178674351,38.0,0.0,0.0,1.0,0.6,0.0,6.50462962962963,25.0,347.0,11.0,0.6311239193083573,21.0,40.27115994236314,14.955608360458719,78.0
1,635,63,10.079365079365079,79.0,4.981132075471698,22.0,0.0,0.0,4.0,0.5,0.0,6.1891891891891895,15.428571428571429,106.0,5.0,0.7452830188679245,4.0,49.35428571428574,12.68835289967788,25.0
1,2825,72,39.236111111111114,287.0,5.254988913525499,92.0,0.0,0.0,8.0,0.8181818181818182,0.0,6.627062706270627,20.681818181818183,451.0,18.0,0.6363636363636364,22.0,42.6215,14.696529576185021,108.0
1,1163,70,16.614285714285714,118.0,5.3791208791208796,21.0,0.0,0.0,6.0,0.9090909090909091,0.0,7.068376068376068,20.444444444444443,182.0,7.0,0.6483516483516484,16.0,29.37470841006754,15.903189008614273,53.0
0,3117,118,26.415254237288135,307.0,5.07421875,62.0,0.0,0.0,7.0,0.4375,0.0,6.537764350453172,20.84,512.0,15.0,0.599609375,29.0,44.613333333333344,14.417755367225983,122.0
0,476,83,5.734939759036145,63.0,5.364864864864865,9.0,2.0,0.0,9.0,0.36363636363636365,0.0,6.37037037037037,18.5,74.0,5.0,0.8513513513513513,5.0,51.411261261261274,12.457975602129121,19.0
1,4516,64,70.5625,422.0,5.067123287671233,119.0,0.0,0.0,10.0,0.6,0.0,6.526539278131635,17.5,730.0,37.0,0.5780821917808219,40.0,48.23279569892475,13.692823408820608,162.0
0,2843,108,26.324074074074073,267.0,5.432801822323462,121.0,3.0,3.0,12.0,0.6111111111111112,1.0,7.1453900709219855,16.77777777777778,439.0,15.0,0.6082004555808656,15.0,48.14171232876717,13.409020233153562,94.0
1,453,66,6.863636363636363,58.0,5.291666666666667,18.0,0.0,0.0,3.0,0.8,0.0,7.209302325581396,14.6,72.0,4.0,0.8055555555555556,5.0,48.21593309859159,13.81666964889586,19.0
1,2558,62,41.25806451612903,243.0,5.311111111111111,68.0,0.0,0.0,6.0,0.9,0.0,6.676363636363637,18.545454545454547,405.0,19.0,0.6,26.0,44.02641504505684,14.997032334435382,110.0
0,578,102,5.666666666666667,79.0,4.732673267326732,14.0,0.0,1.0,1.0,0.3333333333333333,0.0,6.316666666666666,25.25,101.0,4.0,0.7821782178217822,4.0,57.33794059405943,12.68835289967788,22.0
0,1992,72,27.666666666666668,172.0,4.416893732970027,47.0,0.0,0.0,3.0,0.7692307692307693,0.0,5.9308755760368665,17.045454545454547,367.0,13.0,0.46866485013623976,18.0,67.95908533564528,10.63711953065702,42.0
0,1939,96,20.197916666666668,226.0,4.804804804804805,37.0,0.0,0.0,7.0,0.4375,0.0,6.3707317073170735,15.454545454545455,333.0,15.0,0.6786786786786787,24.0,54.67912162162162,12.060818386365153,81.0
1,3748,67,55.940298507462686,345.0,5.104918032786885,85.0,0.0,3.0,13.0,0.8888888888888888,0.0,6.660668380462725,14.738095238095237,610.0,36.0,0.5655737704918032,43.0,47.11021877994253,13.841267079932383,141.0
0,1574,84,18.738095238095237,165.0,4.887640449438202,49.0,0.0,1.0,2.0,0.5384615384615384,1.0,6.438271604938271,19.571428571428573,267.0,7.0,0.6179775280898876,22.0,58.834803370786545,11.20814326018867,58.0
0,23608,65,363.2,1541.0,4.956609997462573,478.0,0.0,15.0,101.0,0.7777777777777778,0.0,6.517311608961304,25.487179487179485,3941.0,134.0,0.3910175082466379,203.0,44.92587421703067,14.640823905337864,715.0
1,3521,65,54.16923076923077,343.0,5.1234782608695655,89.0,0.0,0.0,7.0,0.7,0.0,6.570291777188329,18.64516129032258,575.0,28.0,0.5965217391304348,35.0,44.9783710801394,14.452119694410143,144.0
0,2699,96,28.114583333333332,244.0,4.398,51.0,0.0,2.0,1.0,0.8235294117647058,0.0,6.08955223880597,20.28,500.0,20.0,0.488,33.0,67.39910370370372,11.78593018713483,64.0
1,577,61,9.459016393442623,72.0,5.204301075268817,19.0,0.0,0.0,5.0,0.6666666666666666,0.0,6.612903225806452,11.875,93.0,6.0,0.7741935483870968,5.0,39.189434782608714,13.968273953766033,33.0
1,2299,58,39.63793103448276,245.0,4.953367875647668,51.0,0.0,0.0,3.0,0.6363636363636364,0.0,6.275590551181103,20.263157894736842,386.0,18.0,0.6347150259067358,23.0,45.7516257526633,14.638296910706313,81.0
0,3003,80,37.5375,282.0,5.228690228690229,56.0,0.0,0.0,3.0,0.9230769230769231,1.0,6.581039755351682,15.838709677419354,481.0,21.0,0.5862785862785863,23.0,47.74370304920308,12.745084868956482,112.0
1,2587,60,43.11666666666667,241.0,5.430348258706467,57.0,0.0,0.0,4.0,0.9,0.0,7.030769230769231,19.238095238095237,402.0,19.0,0.599502487562189,36.0,36.67749704685656,15.069178484269955,124.0
1,3581,78,45.91025641025641,313.0,5.260105448154658,94.0,0.0,0.0,17.0,0.9166666666666666,0.0,6.855978260869565,12.866666666666667,569.0,35.0,0.5500878734622144,34.0,44.9391725352113,13.864275985399587,130.0
1,5925,71,83.45070422535211,477.0,5.076131687242798,138.0,0.0,0.0,22.0,0.6363636363636364,0.0,6.563091482649842,14.36231884057971,972.0,50.0,0.49074074074074076,39.0,46.31277763975157,14.05822714721537,205.0
0,3600,73,49.31506849315068,371.0,4.578125,84.0,0.0,4.0,18.0,0.7272727272727273,0.0,6.033333333333333,22.24137931034483,640.0,27.0,0.5796875,29.0,64.34796401515152,11.389717465364857,103.0
1,317,55,5.763636363636364,44.0,5.215686274509804,9.0,0.0,0.0,1.0,0.375,0.0,6.351351351351352,26.0,51.0,1.0,0.8627450980392157,4.0,47.792,14.554592549557764,12.0
0,2707,90,30.07777777777778,270.0,5.118451025056948,65.0,1.0,1.0,6.0,0.3333333333333333,0.0,6.560137457044673,17.92,439.0,17.0,0.6150341685649203,22.0,56.976043195815436,12.128228538055474,90.0
0,2041,97,21.04123711340206,227.0,4.944444444444445,45.0,0.0,0.0,4.0,0.375,0.0,6.383561643835616,20.41176470588235,342.0,12.0,0.6637426900584795,12.0,51.352430340557305,13.120403394923592,79.0
1,2204,63,34.98412698412698,211.0,5.229461756373937,76.0,0.0,0.0,13.0,0.7777777777777778,0.0,6.7631578947368425,11.375,353.0,21.0,0.5977337110481586,25.0,46.3611336032389,13.110285616738597,97.0
0,2279,87,26.195402298850574,233.0,4.701754385964913,49.0,0.0,0.0,11.0,0.4166666666666667,0.0,6.355648535564853,18.363636363636363,399.0,17.0,0.5839598997493735,14.0,58.88598386670196,11.622719091009316,74.0
1,425,55,7.7272727272727275,50.0,5.071428571428571,18.0,0.0,0.0,3.0,0.8888888888888888,0.0,6.666666666666667,10.285714285714286,70.0,5.0,0.7142857142857143,5.0,54.9339411764706,11.979248473330827,16.0
1,2904,74,39.24324324324324,264.0,5.573696145124717,86.0,0.0,0.0,7.0,1.0,0.0,7.040268456375839,17.192307692307693,441.0,20.0,0.5986394557823129,39.0,31.434282296650736,16.68598849955895,121.0
1,1000,75,13.333333333333334,108.0,4.9880239520958085,25.0,0.0,0.0,2.0,0.5454545454545454,0.0,6.747572815533981,24.0,167.0,6.0,0.6467065868263473,12.0,52.29753012048195,13.023866798666859,25.0
0,4240,89,47.640449438202246,380.0,5.245562130177515,118.0,0.0,8.0,6.0,0.5714285714285714,1.0,6.859122401847575,15.772727272727273,676.0,32.0,0.5621301775147929,30.0,46.06931145777301,13.0985453433752,133.0
0,1894,94,20.148936170212767,221.0,4.918495297805642,37.0,0.0,0.0,7.0,0.35714285714285715,0.0,6.51530612244898,17.944444444444443,319.0,14.0,0.6927899686520376,16.0,51.47408998709204,12.627914446148157,82.0
1,1449,75,19.32,158.0,4.99581589958159,32.0,0.0,1.0,3.0,0.45454545454545453,0.0,6.64,17.071428571428573,239.0,15.0,0.6610878661087866,15.0,46.42328054298645,12.896187039172386,66.0
0,1848,60,30.8,206.0,4.4147058823529415,41.0,0.0,0.0,9.0,0.6666666666666666,0.0,6.020942408376963,20.176470588235293,340.0,14.0,0.6058823529411764,21.0,62.098602941176495,11.578365685549247,59.0
1,2002,62,32.29032258064516,196.0,5.085626911314985,44.0,0.0,0.0,8.0,0.375,0.0,6.636363636363637,16.6,327.0,14.0,0.599388379204893,24.0,45.05810256410257,13.968273953766033,77.0
1,2151,58,37.08620689655172,225.0,4.776566757493188,37.0,0.0,0.0,7.0,0.75,0.0,6.585253456221198,21.58823529411765,367.0,17.0,0.6130790190735694,21.0,50.841257050765535,14.385316635316524,80.0
0,693,113,6.132743362831858,93.0,4.7190082644628095,9.0,0.0,1.0,17.0,0.23529411764705882,0.0,6.765625,20.5,121.0,5.0,0.768595041322314,7.0,52.95115702479342,13.25671669890799,27.0
1,727,61,11.918032786885245,90.0,5.241379310344827,14.0,0.0,0.0,1.0,0.375,0.0,7.028169014084507,19.333333333333332,116.0,6.0,0.7758620689655172,10.0,43.19300724637682,13.81666964889586,39.0
0,2415,84,28.75,246.0,4.449771689497717,45.0,1.0,0.0,17.0,0.38461538461538464,0.0,5.885057471264368,15.821428571428571,438.0,23.0,0.5616438356164384,29.0,69.65205949656752,10.472087959537523,69.0
1,5982,66,90.63636363636364,539.0,4.971,177.0,0.0,0.0,15.0,0.6,0.0,6.527243589743589,20.632653061224488,1000.0,38.0,0.539,45.0,48.46726108558235,14.554592549557764,225.0
1,769,65,11.830769230769231,92.0,5.229508196721311,15.0,0.0,0.0,3.0,0.3333333333333333,0.0,6.871794871794871,30.5,122.0,4.0,0.7540983606557377,7.0,22.31306818181821,17.693802365651003,33.0
1,4182,56,74.67857142857143,395.0,4.853727144866386,76.0,0.0,1.0,24.0,0.8,0.0,6.383928571428571,22.903225806451612,711.0,30.0,0.5555555555555556,39.0,46.99313122544095,13.841267079932383,161.0
0,1763,85,20.741176470588236,194.0,4.558359621451104,42.0,0.0,0.0,0.0,0.6666666666666666,0.0,6.123655913978495,15.523809523809524,317.0,12.0,0.61198738170347,13.0,67.40399634733522,10.30751831280988,54.0
0,2907,57,51.0,252.0,4.950718685831622,51.0,2.0,0.0,11.0,0.5,0.0,6.785211267605634,19.76,487.0,20.0,0.5174537987679672,24.0,49.892263070605,13.336081038636102,107.0
1,2423,56,43.267857142857146,248.0,5.045,81.0,0.0,0.0,13.0,0.5,0.0,6.610441767068273,14.571428571428571,400.0,20.0,0.62,23.0,51.310562030075204,13.187427743715652,100.0
0,2506,70,35.8,257.0,4.764976958525345,54.0,1.0,0.0,3.0,0.46153846153846156,0.0,6.441860465116279,18.291666666666668,434.0,20.0,0.5921658986175116,28.0,56.298981166099,12.356017616173464,79.0
0,2194,102,21.50980392156863,226.0,5.181818181818182,39.0,0.0,0.0,4.0,0.6923076923076923,0.0,7.018779342723005,23.666666666666668,352.0,11.0,0.6420454545454546,17.0,36.88906060606061,15.470042427545799,104.0
1,2469,53,46.58490566037736,249.0,5.41038961038961,73.0,0.0,0.0,16.0,0.625,0.0,6.766037735849056,13.133333333333333,385.0,21.0,0.6467532467532467,19.0,41.06863636363639,14.22525824180931,114.0
0,1236,76,16.263157894736842,151.0,4.401785714285714,26.0,0.0,0.0,4.0,0.5454545454545454,0.0,6.105691056910569,16.285714285714285,224.0,10.0,0.6741071428571429,15.0,65.89815476190478,10.686352973137792,39.0
0,2287,130,17.592307692307692,214.0,4.501204819277109,71.0,0.0,0.0,21.0,0.42105263157894735,1.0,6.359649122807017,12.057142857142857,415.0,28.0,0.5156626506024097,27.0,66.93891566265061,10.554912459903305,60.0
1,2418,60,40.3,235.0,4.860635696821516,38.0,0.0,0.0,2.0,0.4444444444444444,0.0,6.438247011952191,22.72222222222222,409.0,18.0,0.5745721271393643,25.0,47.3900980392157,14.39478758073233,83.0
1,816,87,9.379310344827585,92.0,5.037313432835821,14.0,0.0,0.0,3.0,0.8,0.0,6.206521739130435,26.8,134.0,5.0,0.6865671641791045,11.0,37.35178947368425,15.381575749822971,26.0
1,5876,66,89.03030303030303,470.0,4.9319796954314725,138.0,0.0,0.0,3.0,0.75,0.0,6.365930599369086,21.543478260869566,985.0,39.0,0.47715736040609136,78.0,47.560527522935786,14.279239012586345,185.0
1,368,75,4.906666666666666,54.0,4.492537313432836,17.0,0.0,0.0,2.0,0.5,0.0,6.081081081081081,11.333333333333334,67.0,5.0,0.8059701492537313,3.0,67.85954545454545,11.855464076750408,12.0
0,4806,66,72.81818181818181,437.0,5.224543080939948,83.0,0.0,0.0,28.0,0.5,0.0,6.677799607072692,25.9,766.0,19.0,0.5704960835509139,44.0,31.060856117898,16.728156217252725,190.0
0,2185,108,20.23148148148148,240.0,4.644155844155844,44.0,3.0,2.0,11.0,0.5555555555555556,0.0,6.067226890756302,27.714285714285715,385.0,15.0,0.6233766233766234,21.0,59.6535894660895,12.161744961471694,74.0
0,2655,137,19.37956204379562,239.0,4.3795918367346935,48.0,0.0,1.0,6.0,0.42857142857142855,0.0,6.182509505703422,23.38095238095238,490.0,21.0,0.48775510204081635,26.0,56.69505464480875,12.457975602129121,67.0
0,503,28,17.964285714285715,72.0,5.134146341463414,9.0,0.0,0.0,13.0,0.6,0.0,6.711538461538462,13.833333333333334,82.0,5.0,0.8780487804878049,4.0,41.48750000000001,13.662883650711645,26.0
0,1616,114,14.175438596491228,179.0,5.0187265917602994,40.0,1.0,0.0,7.0,0.625,0.0,6.566265060240964,13.142857142857142,267.0,13.0,0.6704119850187266,17.0,51.16094514210181,13.023866798666859,60.0
0,2965,69,42.971014492753625,293.0,5.267515923566879,75.0,0.0,0.0,4.0,1.0,0.0,6.764705882352941,25.473684210526315,471.0,6.0,0.6220806794055201,20.0,35.25222222222226,15.832023613614833,119.0
1,2460,72,34.166666666666664,215.0,5.7972222222222225,46.0,0.0,0.0,5.0,0.6666666666666666,0.0,7.377049180327869,25.785714285714285,360.0,13.0,0.5972222222222222,19.0,12.218329851439194,19.6203779977781,107.0
0,816,98,8.326530612244898,101.0,5.2846153846153845,42.0,2.0,0.0,7.0,0.75,0.0,6.633333333333334,9.0,130.0,3.0,0.7769230769230769,10.0,59.44692307692307,9.957137785484202,42.0
0,2586,74,34.945945945945944,270.0,4.979118329466357,64.0,0.0,1.0,3.0,0.8,0.0,6.666666666666667,17.72,431.0,14.0,0.6264501160092807,36.0,51.20589955529775,12.457975602129121,103.0
1,6258,65,96.27692307692308,513.0,5.096078431372549,108.0,0.0,1.0,11.0,0.7,0.0,6.716300940438871,18.357142857142858,1020.0,48.0,0.5029411764705882,59.0,46.06664193454,13.702360804621872,221.0
0,1479,174,8.5,141.0,4.596958174904943,20.0,0.0,1.0,3.0,0.6296296296296297,0.0,6.189542483660131,32.875,263.0,9.0,0.5361216730038023,20.0,45.931858893113656,15.172626615295595,40.0
0,617,142,4.345070422535211,82.0,4.857142857142857,21.0,2.0,1.0,2.0,0.2608695652173913,1.0,6.590163934426229,10.8,105.0,7.0,0.780952380952381,8.0,74.94190476190477,8.841846274778883,21.0
0,1137,74,15.364864864864865,127.0,4.921875,25.0,2.0,4.0,4.0,0.6923076923076923,0.0,6.601769911504425,24.375,192.0,7.0,0.6614583333333334,15.0,62.373125000000016,11.698219412168324,41.0
0,1828,115,15.895652173913044,191.0,4.899676375404531,29.0,1.0,0.0,4.0,0.375,0.0,6.341836734693878,19.625,309.0,12.0,0.6181229773462783,22.0,53.62504550970877,12.815532586354998,66.0
1,2512,61,41.18032786885246,253.0,5.410256410256411,56.0,0.0,0.0,4.0,0.7,0.0,6.824626865671642,19.55,390.0,19.0,0.6487179487179487,22.0,36.20999458801245,14.629514614951471,116.0
0,2702,79,34.20253164556962,263.0,5.004464285714286,55.0,0.0,0.0,4.0,0.7142857142857143,0.0,6.501742160278746,14.774193548387096,448.0,21.0,0.5870535714285714,15.0,54.76918452380954,12.399486777260158,88.0
1,496,73,6.794520547945205,70.0,4.880952380952381,9.0,0.0,0.0,3.0,0.5,0.0,6.320754716981132,28.0,84.0,3.0,0.8333333333333334,6.0,44.20875502008033,12.457975602129121,26.0
1,1081,57,18.964912280701753,124.0,5.073033707865169,26.0,0.0,0.0,2.0,0.7272727272727273,0.0,6.512820512820513,25.571428571428573,178.0,6.0,0.6966292134831461,7.0,38.28233050847459,14.790194502661404,41.0
1,2452,52,47.15384615384615,251.0,5.17632241813602,71.0,0.0,0.0,6.0,0.8333333333333334,0.0,6.435897435897436,17.47826086956522,397.0,18.0,0.6322418136020151,16.0,46.59254545454547,13.81666964889586,94.0
0,2602,69,37.710144927536234,279.0,4.880090497737557,54.0,0.0,2.0,15.0,0.2727272727272727,0.0,6.574144486692015,17.423076923076923,442.0,16.0,0.6312217194570136,30.0,53.49266968325793,12.161744961471694,107.0
0,304,86,3.5348837209302326,34.0,5.425531914893617,13.0,0.0,0.0,0.0,0.4666666666666667,0.0,7.321428571428571,8.166666666666666,47.0,4.0,0.723404255319149,3.0,68.90875000000001,9.516144504307135,10.0
1,648,59,10.983050847457626,80.0,5.4646464646464645,18.0,0.0,0.0,2.0,0.6666666666666666,0.0,7.107692307692307,14.571428571428571,99.0,4.0,0.8080808080808081,6.0,34.14304081632656,15.903189008614273,29.0
0,1702,88,19.34090909090909,185.0,4.773972602739726,32.0,0.0,1.0,7.0,0.5,0.0,6.511764705882353,18.5625,292.0,12.0,0.6335616438356164,12.0,56.99608783239324,12.627914446148157,64.0
1,826,84,9.833333333333334,106.0,4.858156028368795,18.0,0.0,0.0,2.0,0.6,0.0,6.348314606741573,23.5,141.0,6.0,0.75177304964539,5.0,47.18738095238095,14.314028922438442,36.0
